Year,LocationAbbr,LocationDesc,DataSource,PriorityArea1,PriorityArea2,PriorityArea3,PriorityArea4,Category,Topic,Indicator,Break_Out_Category,Break_Out,Data_Value_Type,Data_Value_Unit,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Confidence_limit_Low,Confidence_limit_High,CategoryId,TopicId,IndicatorID,BreakOutCategoryId,BreakOutId,LocationID,GeoLocation
2007,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Overall,Overall,Percentage,%,7,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],6.7,7.4,C1,T6,HC603,BOC01,OVR01,0,
2007,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,25-44,Percentage,%,6.7,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],6,7.4,C1,T6,HC603,BOC03,AGE04,0,
2007,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Male,Percentage,%,6.5,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],6.1,6.8,C1,T6,HC603,BOC02,GEN01,0,
2007,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,45-64,Percentage,%,5.5,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],5.2,5.9,C1,T6,HC603,BOC03,AGE05,0,
2007,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,18-24,Percentage,%,5,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],3.4,7.2,C1,T6,HC603,BOC03,AGE01,0,
2008,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,65+,Percentage,%,8,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],7.7,8.4,C1,T6,HC603,BOC03,AGE06,0,
2008,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Female,Percentage,%,7.7,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],7.4,8.1,C1,T6,HC603,BOC02,GEN02,0,
2008,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,35+,Percentage,%,7.2,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],6.9,7.5,C1,T6,HC603,BOC03,AGE07,0,
2008,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Overall,Overall,Percentage,%,7.2,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],6.9,7.5,C1,T6,HC603,BOC01,OVR01,0,
2008,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Male,Percentage,%,6.6,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],6.3,7,C1,T6,HC603,BOC02,GEN01,0,
2008,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,25-44,Percentage,%,6.1,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],5.5,6.8,C1,T6,HC603,BOC03,AGE04,0,
2008,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,45-64,Percentage,%,5.4,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],5,5.7,C1,T6,HC603,BOC03,AGE05,0,
2008,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,18-24,Percentage,%,3.8,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.4,5.9,C1,T6,HC603,BOC03,AGE01,0,
2008,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,75+,Percentage,%,9.4,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],9,9.9,C1,T6,HC603,BOC03,AGE08,0,
2009,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,75+,Percentage,%,8.9,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],8.5,9.3,C1,T6,HC603,BOC03,AGE08,0,
2009,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,18-24,Percentage,%,7.7,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],5.6,10.5,C1,T6,HC603,BOC03,AGE01,0,
2009,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,65+,Percentage,%,7.6,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],7.3,7.9,C1,T6,HC603,BOC03,AGE06,0,
2009,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Female,Percentage,%,7.4,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],7.1,7.7,C1,T6,HC603,BOC02,GEN02,0,
2009,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Overall,Overall,Percentage,%,6.9,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],6.6,7.2,C1,T6,HC603,BOC01,OVR01,0,
2009,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,35+,Percentage,%,6.9,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],6.6,7.2,C1,T6,HC603,BOC03,AGE07,0,
2009,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Male,Percentage,%,6.4,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],6,6.7,C1,T6,HC603,BOC02,GEN01,0,
2009,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,25-44,Percentage,%,6,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],5.3,6.7,C1,T6,HC603,BOC03,AGE04,0,
2009,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,45-64,Percentage,%,5.3,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],5,5.7,C1,T6,HC603,BOC03,AGE05,0,
2010,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,75+,Percentage,%,9,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],8.6,9.5,C1,T6,HC603,BOC03,AGE08,0,
2010,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,65+,Percentage,%,7.8,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],7.4,8.1,C1,T6,HC603,BOC03,AGE06,0,
2010,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Female,Percentage,%,7.5,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],7.2,7.9,C1,T6,HC603,BOC02,GEN02,0,
2010,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,18-24,Percentage,%,7.4,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],5.5,9.8,C1,T6,HC603,BOC03,AGE01,0,
2010,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,35+,Percentage,%,7.1,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],6.8,7.5,C1,T6,HC603,BOC03,AGE07,0,
2010,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Overall,Overall,Percentage,%,7.1,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],6.8,7.4,C1,T6,HC603,BOC01,OVR01,0,
2010,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Male,Percentage,%,6.6,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],6.3,7,C1,T6,HC603,BOC02,GEN01,0,
2010,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,25-44,Percentage,%,6.1,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],5.5,6.9,C1,T6,HC603,BOC03,AGE04,0,
2010,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,45-64,Percentage,%,5.8,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],5.4,6.2,C1,T6,HC603,BOC03,AGE05,0,
2011,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,75+,Percentage,%,8,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],7.6,8.4,C1,T6,HC603,BOC03,AGE08,0,
2011,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,65+,Percentage,%,6.9,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],6.6,7.3,C1,T6,HC603,BOC03,AGE06,0,
2011,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Female,Percentage,%,6.7,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],6.3,7,C1,T6,HC603,BOC02,GEN02,0,
2011,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,35+,Percentage,%,6.3,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],6,6.6,C1,T6,HC603,BOC03,AGE07,0,
2011,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Overall,Overall,Percentage,%,6.3,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],6,6.6,C1,T6,HC603,BOC01,OVR01,0,
2011,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Male,Percentage,%,6,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],5.6,6.3,C1,T6,HC603,BOC02,GEN01,0,
2011,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,18-24,Percentage,%,5.8,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],3.9,8.4,C1,T6,HC603,BOC03,AGE01,0,
2011,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,25-44,Percentage,%,5.7,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],5.1,6.4,C1,T6,HC603,BOC03,AGE04,0,
2011,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,45-64,Percentage,%,5,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],4.7,5.4,C1,T6,HC603,BOC03,AGE05,0,
2012,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,75+,Percentage,%,8.3,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],8,8.5,C1,T6,HC603,BOC03,AGE08,0,
2012,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,65+,Percentage,%,7,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],6.8,7.2,C1,T6,HC603,BOC03,AGE06,0,
2012,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Female,Percentage,%,6.8,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],6.6,7,C1,T6,HC603,BOC02,GEN02,0,
2012,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,35+,Percentage,%,6.4,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],6.2,6.6,C1,T6,HC603,BOC03,AGE07,0,
2012,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Overall,Overall,Percentage,%,6.4,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],6.2,6.6,C1,T6,HC603,BOC01,OVR01,0,
2012,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Male,Percentage,%,6,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],5.8,6.2,C1,T6,HC603,BOC02,GEN01,0,
2012,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,25-44,Percentage,%,5.6,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],5,6.2,C1,T6,HC603,BOC03,AGE04,0,
2012,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,45-64,Percentage,%,5.2,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],5,5.5,C1,T6,HC603,BOC03,AGE05,0,
2012,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,18-24,Percentage,%,4.7,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],3.1,7.1,C1,T6,HC603,BOC03,AGE01,0,
2013,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,75+,Percentage,%,8.2,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],7.9,8.4,C1,T6,HC603,BOC03,AGE08,0,
2013,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,65+,Percentage,%,6.9,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],6.7,7.2,C1,T6,HC603,BOC03,AGE06,0,
2013,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Female,Percentage,%,6.7,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],6.5,6.9,C1,T6,HC603,BOC02,GEN02,0,
2013,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,35+,Percentage,%,6.3,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],6.1,6.5,C1,T6,HC603,BOC03,AGE07,0,
2013,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Overall,Overall,Percentage,%,6.3,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],6.1,6.5,C1,T6,HC603,BOC01,OVR01,0,
2013,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Male,Percentage,%,5.8,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],5.6,6,C1,T6,HC603,BOC02,GEN01,0,
2013,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,18-24,Percentage,%,5.2,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],3.6,7.6,C1,T6,HC603,BOC03,AGE01,0,
2013,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,25-44,Percentage,%,5.1,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],4.6,5.7,C1,T6,HC603,BOC03,AGE04,0,
2013,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,45-64,Percentage,%,4.9,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],4.7,5.2,C1,T6,HC603,BOC03,AGE05,0,
2004,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,45-64,Percentage,%,2.8,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.6,3,C1,T5,HCP324,BOC03,AGE05,0,
2004,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Female,Percentage,%,1.5,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],1.4,1.5,C1,T5,HCP324,BOC02,GEN02,0,
2004,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,25-44,Percentage,%,0.5,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],0.4,0.5,C1,T5,HCP324,BOC03,AGE04,0,
2004,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,35+,Percentage,%,2.7,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.6,2.8,C1,T5,HCP324,BOC03,AGE07,0,
2004,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],,,C1,T5,HCP324,BOC03,AGE01,0,
2004,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Overall,Overall,Percentage,%,2.2,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.1,2.3,C1,T5,HCP324,BOC01,OVR01,0,
2004,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Male,Percentage,%,3.3,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],3.2,3.5,C1,T5,HCP324,BOC02,GEN01,0,
2004,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,65+,Percentage,%,3.2,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],3.1,3.3,C1,T5,HCP324,BOC03,AGE06,0,
2004,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,75+,Percentage,%,3.2,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],3.1,3.4,C1,T5,HCP324,BOC03,AGE08,0,
2005,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,65+,Percentage,%,2.9,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.8,3.1,C1,T5,HCP324,BOC03,AGE06,0,
2005,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,45-64,Percentage,%,2.7,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.5,2.8,C1,T5,HCP324,BOC03,AGE05,0,
2005,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,25-44,Percentage,%,0.5,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],0.5,0.5,C1,T5,HCP324,BOC03,AGE04,0,
2005,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Female,Percentage,%,1.4,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],1.3,1.5,C1,T5,HCP324,BOC02,GEN02,0,
2005,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,35+,Percentage,%,2.6,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.4,2.7,C1,T5,HCP324,BOC03,AGE07,0,
2005,US,United States,HCUP,None,None,Healthy People 2020,None,Cardiovascular Diseases,Heart Failure,"Heart Disease and Stroke Objective 24: Prevalence of heart failure hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],,,C1,T5,HCP324,BOC03,AGE01,0,
